gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000151287,TEX30,-1.44741356398,-0.0436431447416,0.147781129059,0.0798038554372,0.0882939393069,0.00468718529724,0.00580567162957,25,28,28
ENSG00000144649,FAM198A,1.44665612317,0.0540137634327,0.147993259028,0.0539636520175,0.0897063681072,0.00435274400195,0.0054769345353,15,17,17
ENSG00000064651,SLC12A2,1.44654630726,0.0375418099472,0.148024033533,0.0940707220645,0.075773457146,0.00903242208203,0.0100529323142,26,28,28
ENSG00000135596,MICAL1,-1.44598066577,-0.124185309349,0.148182624774,0.0116209856378,0.0389354314754,0.0638148033411,0.0478385900243,6,7,7
ENSG00000147853,AK3,1.44391786795,0.0628953051328,0.14876207986,0.0346976072044,0.0678997601011,0.0136523729623,0.0140622608095,7,8,8
ENSG00000196689,TRPV1,-1.44390492592,-0.0339979135069,0.148765720826,0.132757987263,0.0382115354217,0.0663847336473,0.0492450205039,39,48,48
ENSG00000157881,PANK4,-1.44357713613,-0.0195443516698,0.1488579602,0.531918100102,0.126785487951,0.00061562898699,0.00105407236598,104,142,142
ENSG00000161904,LEMD2,1.44351355894,0.0494464245097,0.148875855746,0.0652102490645,0.145560196732,0.000225163000057,0.000451052519132,19,28,28
ENSG00000182827,ACBD3,-1.44176153498,-0.0453151236296,0.149369657528,0.0712797740849,0.107367598945,0.00172117468353,0.00250988939813,13,13,13
ENSG00000154309,DISP1,1.44006232156,0.053253929839,0.149849767847,0.0817662959418,0.175529612362,4.38376681886e-05,0.000111669141228,11,12,12
ENSG00000149089,APIP,1.43995687738,0.0211837883914,0.149879599696,0.351540715575,0.509139641259,4.26185767341e-15,1.78505935955e-13,59,60,60
ENSG00000187961,KLHL17,-1.43920168759,-0.0889161481629,0.150093387407,0.0390268213062,0.0403344612049,0.059138759834,0.045135706881,13,40,40
ENSG00000095383,TBC1D2,1.43864454428,0.0186683014927,0.150251258887,0.423500843904,0.507019784563,5.15084397022e-15,2.11661077897e-13,38,42,42
ENSG00000119969,HELLS,-1.43708050251,-0.0451617890182,0.150695120604,0.0696796432211,0.0872665758532,0.00494644036943,0.00607705872397,15,17,17
ENSG00000164237,CMBL,1.43698154382,0.0603081927632,0.150723237819,0.0455623528993,0.0761638004295,0.00884950912771,0.00987398548424,11,12,12
ENSG00000180953,ST20,1.43640677088,0.022450816773,0.150886627608,0.294187972206,0.45293992498,5.03182069193e-13,1.24718481053e-11,44,47,47
ENSG00000056558,TRAF1,1.43602446713,0.0347965455552,0.150995379217,0.107926472003,0.207057935864,7.46188707999e-06,2.42999996196e-05,58,58,58
ENSG00000165233,C9orf89,-1.43592870864,-0.0493460475476,0.151022628399,0.0671935299565,0.134335742888,0.000411463381593,0.000750424301581,15,16,16
ENSG00000022355,GABRA1,1.43518538764,0.0849613772512,0.151234276425,0.0280302216334,0.0946081360824,0.00336612250673,0.00439485897467,10,12,12
ENSG00000198467,TPM2,-1.43515571471,-0.0157627390585,0.151242729977,0.523655942757,0.645887288804,2.57557229277e-21,1.00544879694e-18,34,37,37
ENSG00000127415,IDUA,1.43509718407,0.0569503705458,0.151259405884,0.030091356595,0.0435778093677,0.0496207759864,0.0393213905186,16,23,23
ENSG00000147804,SLC39A4,1.43334123241,0.0385856104769,0.151760344043,0.0893371883233,0.186119040925,2.43331711367e-05,6.77905721429e-05,18,22,22
ENSG00000167601,AXL,-1.43054914015,-0.0563858070191,0.152559472727,0.0648989183336,0.0600455426128,0.0206432422042,0.0196521078506,22,26,26
ENSG00000014138,POLA2,1.42955689402,0.0235330259705,0.15284423482,0.340478536831,0.093233958291,0.00361773568752,0.00466486303108,69,82,82
ENSG00000149292,TTC12,1.42944367225,0.0436669013385,0.152876753722,0.077611822899,0.118612889431,0.000950190228694,0.00151740785273,18,18,18
ENSG00000158815,FGF17,1.42810562296,0.0517285649082,0.153261459299,0.0668847683678,0.108778987934,0.00159777983179,0.00237501897569,12,15,15
ENSG00000107614,TRDMT1,-1.42793803576,-0.0528955442527,0.153309694511,0.077951114448,0.114847715937,0.00115973706112,0.00179568369427,23,23,23
ENSG00000124380,SNRNP27,-1.42716238299,-0.0488429088908,0.153533094498,0.0771756159708,0.130965237035,0.000492667817358,0.000872231595203,15,16,16
ENSG00000213585,VDAC1,-1.42689195363,-0.0199539021196,0.1536110405,0.428271341159,0.214367222928,4.90952279574e-06,1.68120488752e-05,90,99,99
ENSG00000166262,FAM227B,1.42678141882,0.256916929622,0.15364290867,0.00180920781281,0.0961038247802,0.00311202379426,0.00412343855864,11,11,11
ENSG00000102796,DHRS12,1.42633298068,0.0335252961653,0.153772248939,0.157983148656,0.121160396329,0.000830139854975,0.00134888238365,45,45,45
ENSG00000163945,UVSSA,1.42590806101,0.0291765339064,0.153894882279,0.191648283375,0.122136295958,0.000788238418233,0.00129222702559,40,56,56
ENSG00000146205,ANO7,1.42568957402,0.0387333260197,0.153957967339,0.105477032157,0.184317207908,2.69078687744e-05,7.38436644756e-05,24,25,25
ENSG00000142632,ARHGEF19,-1.42470399838,-0.0358784307668,0.154242782847,0.0996898703704,0.251141831242,5.67331055246e-07,2.57527920066e-06,4,6,6
