gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000178467,P4HTM,2.99557807022,0.112843222942,0.00273925170658,0.0807803864267,0.0616867775199,0.014687799213,0.0194645281824,41,45,45
ENSG00000137804,NUSAP1,2.98220920584,0.052265805724,0.00286176369193,0.206574888899,0.336153547178,6.02014864339e-10,8.21610946798e-09,40,41,41
ENSG00000136699,SMPD4,2.97453953576,0.105760668483,0.00293428641044,0.0561682835708,0.0595571400929,0.0165681712454,0.0213693167275,12,15,15
ENSG00000119411,BSPRY,2.97149729863,0.0538999767387,0.00296351481033,0.191318619755,0.368696356418,5.42815282547e-11,9.45826689912e-10,16,16,16
ENSG00000129292,PHF20L1,-2.96511402165,-0.179356469569,0.00302570762917,0.0185741662868,0.052365739761,0.0249227686188,0.0292909316168,8,9,9
ENSG00000254772,EEF1G,2.96426669689,0.0713969573496,0.00303405209431,0.166589972314,0.136715090515,0.000209201494325,0.000605275245507,34,37,37
ENSG00000204428,LY6G5C,2.94844586589,0.167582970441,0.00319376069424,0.0221774394061,0.131713976627,0.00027899358245,0.000773515821113,6,20,20
ENSG00000183336,BOLA2,2.94734851744,0.10434198878,0.00320511744278,0.0560865569499,0.167834033165,3.40035186145e-05,0.000132298216172,7,7,7
ENSG00000176887,SOX11,-2.94420877204,-0.049188921253,0.00323781508205,0.351893824605,0.082172581525,0.00463233106202,0.00794104869212,102,121,121
ENSG00000121716,PILRB,-2.93865216615,-0.0460289145649,0.00329642797213,0.325362310343,0.471271474331,1.16034253013e-14,4.86391115121e-13,34,38,38
ENSG00000205937,RNPS1,2.92948854296,0.105969813754,0.00339520329147,0.0483449068745,0.0951115942619,0.00223560356098,0.00442812645417,6,8,8
